Date,Store_ID,City,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Sales,Inventory_Available,Discount (%),Promotion,Holiday,Temperature
2024-01-03,S009,Bangalore,P008,Grocery,25,1196.65,29916.25,495,5,No,No,31.8
2024-01-03,S009,Bangalore,P010,Sports,21,1769.18,37152.78,430,20,No,No,33.8
2024-01-03,S009,Bangalore,P016,Sports,28,1812.61,50753.08,446,15,No,Yes,34.4
2024-01-03,S010,Hyderabad,P015,Home Decor,19,328.4,6239.6,359,5,No,No,31.7
2024-01-03,S010,Hyderabad,P016,Sports,18,1258.68,22656.24,192,10,Yes,No,32.5
2024-01-03,S010,Hyderabad,P012,Sports,18,551.33,9923.94,340,10,Yes,No,24.1
2024-01-03,S010,Hyderabad,P019,Electronics,12,1369.6,16435.2,379,20,Yes,No,33.7
2024-01-03,S010,Hyderabad,P006,Grocery,20,1907.81,38156.2,499,5,No,No,28.6
2024-01-03,S010,Hyderabad,P002,Home Decor,18,1202.33,21641.94,349,10,Yes,No,28.6
2024-01-03,S010,Hyderabad,P017,Sports,19,1519.06,28862.14,413,10,No,No,37.2
2024-01-03,S010,Hyderabad,P011,Electronics,27,1861.37,50256.99,320,20,No,No,23.5
2024-01-03,S010,Hyderabad,P004,Fashion,20,416.03,8320.6,422,15,No,No,25.1
2024-01-03,S010,Hyderabad,P008,Home Decor,17,1124.41,19114.97,193,5,Yes,No,21.6
2024-01-04,S001,Bangalore,P006,Electronics,23,1955.78,44982.94,139,0,No,No,22.2
2024-01-04,S001,Bangalore,P005,Home Decor,15,444.73,6670.95,446,5,No,No,23.3
2024-01-04,S001,Bangalore,P004,Home Decor,17,451.93,7682.81,489,15,Yes,No,37.3
2024-01-04,S001,Bangalore,P001,Fashion,20,1145.43,22908.6,425,5,Yes,No,29.5
2024-01-04,S001,Bangalore,P016,Electronics,13,1312.17,17058.21,326,20,No,Yes,35.9
2024-01-04,S001,Bangalore,P007,Sports,16,1260.86,20173.76,427,5,No,Yes,26.5
2024-01-04,S001,Bangalore,P018,Sports,27,1157.61,31255.47,396,15,Yes,No,34.0
2024-01-04,S001,Bangalore,P014,Grocery,17,905.1,15386.7,251,10,Yes,No,34.6
2024-01-04,S001,Bangalore,P012,Electronics,24,905.5,21732.0,118,0,No,Yes,23.0
2024-01-04,S001,Bangalore,P011,Fashion,16,144.91,2318.56,192,15,No,No,24.1
2024-01-04,S002,Mumbai,P013,Fashion,16,588.08,9409.28,126,5,Yes,No,30.7
2024-01-04,S002,Mumbai,P003,Fashion,14,868.21,12154.94,423,10,No,No,28.0
2024-01-04,S002,Mumbai,P018,Grocery,23,748.07,17205.61,351,15,No,No,21.9
2024-01-04,S002,Mumbai,P005,Grocery,23,620.91,14280.93,85,15,No,No,21.5
2024-01-04,S002,Mumbai,P004,Grocery,27,714.41,19289.07,428,0,No,No,26.2
2024-01-04,S002,Mumbai,P008,Electronics,22,1680.54,36971.88,493,20,No,Yes,34.4
2024-01-04,S002,Mumbai,P009,Electronics,16,1772.15,28354.4,99,5,No,No,32.2
2024-01-04,S002,Mumbai,P020,Home Decor,16,461.62,7385.92,179,20,Yes,No,37.9
2024-01-04,S002,Mumbai,P001,Sports,22,1488.24,32741.28,335,20,Yes,No,26.0
2024-01-04,S002,Mumbai,P017,Sports,21,1927.16,40470.36,336,10,Yes,No,33.6
2024-01-04,S003,Mumbai,P009,Electronics,15,903.11,13546.65,104,20,No,No,33.6
2024-01-04,S003,Mumbai,P006,Electronics,18,1611.35,29004.3,193,20,No,No,26.9
2024-01-04,S003,Mumbai,P004,Sports,24,1375.96,33023.04,133,5,No,No,31.2
2024-01-04,S003,Mumbai,P017,Sports,13,342.66,4454.58,321,0,Yes,No,29.1
2024-01-04,S003,Mumbai,P007,Electronics,15,323.53,4852.95,200,15,No,No,24.7
2024-01-04,S003,Mumbai,P002,Sports,18,1880.22,33843.96,498,0,Yes,No,25.5
2024-01-04,S003,Mumbai,P020,Home Decor,19,1241.13,23581.47,360,15,No,No,22.9
2024-01-04,S003,Mumbai,P015,Grocery,24,1176.49,28235.76,293,20,Yes,Yes,23.8
2024-01-04,S003,Mumbai,P001,Grocery,28,1653.15,46288.2,340,5,No,No,32.1
2024-01-04,S003,Mumbai,P019,Sports,20,368.43,7368.6,56,20,Yes,No,25.5
2024-01-04,S004,Bangalore,P002,Home Decor,12,429.7,5156.4,179,0,Yes,No,24.0
2024-01-04,S004,Bangalore,P009,Fashion,31,1872.19,58037.89,499,20,Yes,No,22.4
2024-01-04,S004,Bangalore,P013,Electronics,20,1553.14,31062.8,430,15,No,No,25.7
2024-01-04,S004,Bangalore,P016,Electronics,22,1008.64,22190.08,74,20,No,No,24.2
2024-01-04,S004,Bangalore,P007,Grocery,14,1879.25,26309.5,69,0,No,No,27.9
2024-01-04,S004,Bangalore,P015,Grocery,13,510.47,6636.11,303,5,No,No,30.8
2024-01-04,S004,Bangalore,P012,Fashion,18,1172.44,21103.92,467,5,No,No,28.3
2024-01-04,S004,Bangalore,P020,Grocery,11,1968.99,21658.89,132,0,Yes,No,23.1
2024-01-04,S004,Bangalore,P010,Fashion,12,604.24,7250.88,312,5,Yes,No,32.5
2024-01-04,S004,Bangalore,P005,Grocery,11,1993.72,21930.92,322,5,No,No,24.2
2024-01-04,S005,Mumbai,P015,Sports,16,1345.87,21533.92,471,10,No,No,27.7
2024-01-04,S005,Mumbai,P006,Electronics,19,798.74,15176.06,141,15,Yes,No,28.7
2024-01-04,S005,Mumbai,P011,Grocery,15,1931.26,28968.9,232,10,Yes,No,27.5
2024-01-04,S005,Mumbai,P013,Fashion,20,593.65,11873.0,187,5,Yes,No,32.3
2024-01-04,S005,Mumbai,P007,Grocery,15,714.65,10719.75,291,0,No,No,31.3
2024-01-04,S005,Mumbai,P005,Sports,16,181.0,2896.0,237,0,No,No,31.6
2024-01-04,S005,Mumbai,P004,Home Decor,20,383.55,7671.0,245,0,Yes,No,35.6
2024-01-04,S005,Mumbai,P002,Grocery,16,1640.3,26244.8,270,20,No,No,27.1
2024-01-04,S005,Mumbai,P016,Home Decor,19,1794.96,34104.24,154,15,No,No,21.8
2024-01-04,S005,Mumbai,P017,Grocery,25,630.8,15770.0,291,0,Yes,No,20.7
2024-01-04,S006,Hyderabad,P018,Fashion,27,1310.68,35388.36,339,20,Yes,No,27.0
2024-01-04,S006,Hyderabad,P002,Home Decor,19,1789.84,34006.96,392,15,No,No,29.3
2024-01-04,S006,Hyderabad,P016,Home Decor,15,1073.22,16098.3,150,0,No,No,20.9
2024-01-04,S006,Hyderabad,P008,Sports,22,300.2,6604.4,66,15,No,Yes,37.2
2024-01-04,S006,Hyderabad,P014,Home Decor,23,663.42,15258.66,188,10,No,No,37.5
2024-01-04,S006,Hyderabad,P005,Sports,29,774.2,22451.8,491,15,No,No,21.8
2024-01-04,S006,Hyderabad,P020,Grocery,22,603.59,13278.98,87,0,No,No,21.5
2024-01-04,S006,Hyderabad,P009,Electronics,20,1586.72,31734.4,409,5,No,Yes,31.2
2024-01-04,S006,Hyderabad,P004,Grocery,18,330.63,5951.34,431,15,Yes,No,24.7
2024-01-04,S006,Hyderabad,P017,Sports,20,712.21,14244.2,213,10,Yes,No,25.3
2024-01-04,S007,Delhi,P017,Electronics,21,1642.36,34489.56,429,20,Yes,Yes,22.8
2024-01-04,S007,Delhi,P015,Home Decor,9,1237.21,11134.89,202,20,Yes,No,26.8
2024-01-04,S007,Delhi,P016,Grocery,21,411.0,8631.0,463,0,No,No,36.7
2024-01-04,S007,Delhi,P005,Fashion,22,124.16,2731.52,454,15,Yes,No,25.1
2024-01-04,S007,Delhi,P006,Home Decor,16,975.03,15600.48,441,10,No,No,33.5
2024-01-04,S007,Delhi,P001,Sports,21,202.33,4248.93,305,5,No,No,29.8
2024-01-04,S007,Delhi,P020,Home Decor,9,350.28,3152.52,485,20,No,No,34.7
2024-01-04,S007,Delhi,P002,Home Decor,16,1697.34,27157.44,327,10,Yes,No,29.8
2024-01-04,S007,Delhi,P014,Fashion,21,665.34,13972.14,68,15,Yes,No,22.7
2024-01-04,S007,Delhi,P019,Home Decor,13,1766.56,22965.28,278,5,Yes,No,22.9
2024-01-04,S008,Delhi,P010,Home Decor,19,568.69,10805.11,310,5,Yes,Yes,35.9
2024-01-04,S008,Delhi,P004,Electronics,17,1771.65,30118.05,403,10,Yes,No,23.7
2024-01-04,S008,Delhi,P006,Home Decor,21,1270.37,26677.77,460,15,Yes,No,32.4
2024-01-04,S008,Delhi,P016,Grocery,18,1095.9,19726.2,283,15,No,No,33.7
2024-01-04,S008,Delhi,P001,Home Decor,18,382.89,6892.02,119,0,No,No,35.8
2024-01-04,S008,Delhi,P011,Sports,19,1783.77,33891.63,276,15,Yes,No,22.5
2024-01-04,S008,Delhi,P008,Grocery,22,438.91,9656.02,251,10,No,No,31.2
2024-01-04,S008,Delhi,P009,Sports,18,276.68,4980.24,168,5,Yes,No,35.7
2024-01-04,S008,Delhi,P005,Electronics,20,297.86,5957.2,235,10,Yes,No,30.1
2024-01-04,S008,Delhi,P003,Fashion,21,1385.29,29091.09,131,15,No,Yes,30.8
2024-01-04,S009,Chennai,P014,Electronics,22,1421.29,31268.38,125,20,Yes,No,34.1
2024-01-04,S009,Chennai,P017,Fashion,23,1082.81,24904.63,481,5,Yes,No,26.7
2024-01-04,S009,Chennai,P001,Home Decor,14,548.13,7673.82,368,5,Yes,No,24.0
2024-01-04,S009,Chennai,P007,Grocery,21,1996.86,41934.06,167,5,Yes,No,31.6
2024-01-04,S009,Chennai,P003,Electronics,19,1592.74,30262.06,448,20,Yes,Yes,27.4
2024-01-04,S009,Chennai,P018,Home Decor,25,1186.56,29664.0,449,0,Yes,No,23.7
2024-01-04,S009,Chennai,P005,Grocery,15,1213.04,18195.6,167,20,No,No,24.9
2024-01-04,S009,Chennai,P016,Fashion,20,1887.29,37745.8,475,10,Yes,No,35.3
2024-01-04,S009,Chennai,P020,Sports,16,977.29,15636.64,98,20,Yes,No,27.8
2024-01-04,S009,Chennai,P012,Grocery,29,1299.22,37677.38,175,0,No,No,33.1
2024-01-04,S010,Bangalore,P019,Grocery,20,1486.07,29721.4,375,0,No,No,21.0
2024-01-04,S010,Bangalore,P005,Sports,16,857.79,13724.64,133,0,Yes,No,31.8
2024-01-04,S010,Bangalore,P004,Home Decor,31,208.4,6460.4,463,5,Yes,No,20.7
2024-01-04,S010,Bangalore,P013,Electronics,17,1595.54,27124.18,443,5,Yes,No,24.9
2024-01-04,S010,Bangalore,P009,Fashion,24,1575.75,37818.0,93,10,Yes,Yes,22.8
2024-01-04,S010,Bangalore,P012,Electronics,25,1277.43,31935.75,412,15,Yes,No,22.5
2024-01-04,S010,Bangalore,P002,Electronics,20,759.95,15199.0,176,15,No,No,24.3
2024-01-04,S010,Bangalore,P018,Home Decor,23,343.18,7893.14,481,10,No,No,36.9
2024-01-04,S010,Bangalore,P006,Electronics,10,594.3,5943.0,362,15,Yes,Yes,28.9
2024-01-04,S010,Bangalore,P017,Sports,23,742.7,17082.1,420,20,Yes,No,37.5
2024-01-05,S001,Bangalore,P008,Sports,21,316.78,6652.38,227,5,No,No,33.0
2024-01-05,S001,Bangalore,P009,Fashion,19,1399.13,26583.47,338,0,Yes,No,29.4
2024-01-05,S001,Bangalore,P007,Fashion,14,1473.35,20626.9,218,5,No,No,34.3
2024-01-05,S001,Bangalore,P013,Sports,21,529.68,11123.28,147,20,Yes,No,28.7
2024-01-05,S001,Bangalore,P020,Sports,25,978.36,24459.0,417,10,No,No,28.3
2024-01-05,S001,Bangalore,P010,Fashion,23,1595.24,36690.52,343,0,No,No,34.5
2024-01-05,S001,Bangalore,P002,Electronics,19,1593.93,30284.67,497,20,Yes,No,26.1
2024-01-05,S001,Bangalore,P014,Sports,26,1541.01,40066.26,421,20,No,No,29.3
2024-01-05,S001,Bangalore,P018,Grocery,16,1771.21,28339.36,141,20,No,No,24.6
2024-01-05,S001,Bangalore,P006,Fashion,30,1526.39,45791.7,418,0,Yes,No,20.5
2024-01-05,S002,Mumbai,P014,Electronics,11,1827.52,20102.72,146,15,Yes,No,27.0
2024-01-05,S002,Mumbai,P009,Electronics,24,958.22,22997.28,428,0,Yes,No,26.8
2024-01-05,S002,Mumbai,P020,Fashion,16,645.56,10328.96,346,15,No,No,30.4
2024-01-05,S002,Mumbai,P015,Grocery,22,852.34,18751.48,481,20,Yes,Yes,36.1
2024-01-05,S002,Mumbai,P017,Home Decor,20,1159.86,23197.2,435,5,No,No,25.7
2024-01-05,S002,Mumbai,P002,Electronics,14,450.03,6300.42,150,0,Yes,No,33.2
2024-01-05,S002,Mumbai,P005,Grocery,25,1617.33,40433.25,415,5,No,No,21.5
2024-01-05,S002,Mumbai,P001,Fashion,26,1059.89,27557.14,65,5,Yes,Yes,37.8
2024-01-05,S002,Mumbai,P016,Home Decor,20,1477.85,29557.0,211,15,Yes,No,23.0
2024-01-05,S002,Mumbai,P011,Fashion,26,408.24,10614.24,332,0,No,Yes,32.4
2024-01-05,S003,Delhi,P010,Electronics,13,1663.62,21627.06,203,5,No,No,21.4
2024-01-05,S003,Delhi,P018,Fashion,23,1730.54,39802.42,421,10,No,No,36.5
2024-01-05,S003,Delhi,P003,Home Decor,22,583.21,12830.62,180,0,Yes,No,35.8
2024-01-05,S003,Delhi,P014,Fashion,20,314.59,6291.8,267,10,No,No,21.8
2024-01-05,S003,Delhi,P017,Electronics,16,761.09,12177.44,480,15,No,No,23.4
2024-01-05,S003,Delhi,P001,Fashion,21,1196.77,25132.17,322,20,No,No,35.1
2024-01-05,S003,Delhi,P019,Electronics,22,1384.74,30464.28,115,10,Yes,No,25.7
2024-01-05,S003,Delhi,P005,Grocery,15,1984.31,29764.65,296,20,No,No,25.0
2024-01-05,S003,Delhi,P012,Sports,22,1074.04,23628.88,343,5,No,No,26.5
2024-01-05,S003,Delhi,P007,Sports,12,875.78,10509.36,191,15,Yes,No,36.3
2024-01-05,S004,Chennai,P017,Sports,16,212.28,3396.48,256,15,Yes,No,24.7
2024-01-05,S004,Chennai,P008,Grocery,27,1164.84,31450.68,140,0,Yes,No,27.0
2024-01-05,S004,Chennai,P002,Fashion,18,825.06,14851.08,239,5,Yes,No,26.8
2024-01-05,S004,Chennai,P018,Electronics,36,902.84,32502.24,330,20,No,No,27.6
2024-01-05,S004,Chennai,P009,Electronics,14,1948.28,27275.92,436,0,Yes,Yes,33.6
2024-01-05,S004,Chennai,P019,Fashion,24,1929.34,46304.16,112,5,No,No,30.1
2024-01-05,S004,Chennai,P006,Electronics,22,1306.67,28746.74,447,15,No,No,23.9
2024-01-05,S004,Chennai,P013,Home Decor,14,600.3,8404.2,314,20,Yes,Yes,20.2
2024-01-05,S004,Chennai,P003,Grocery,20,1236.88,24737.6,276,10,Yes,No,24.1
2024-01-05,S004,Chennai,P020,Electronics,23,222.53,5118.19,313,10,No,No,35.8
2024-01-05,S005,Bangalore,P005,Electronics,18,1979.15,35624.7,304,0,No,No,21.4
2024-01-05,S005,Bangalore,P019,Fashion,16,165.87,2653.92,84,10,Yes,No,24.8
2024-01-05,S005,Bangalore,P013,Home Decor,24,1351.77,32442.48,353,5,Yes,No,35.0
2024-01-05,S005,Bangalore,P017,Electronics,21,278.33,5844.93,494,20,No,No,20.6
2024-01-05,S005,Bangalore,P015,Electronics,26,1916.07,49817.82,57,5,No,No,29.3
2024-01-05,S005,Bangalore,P002,Grocery,19,925.73,17588.87,96,15,No,No,22.5
2024-01-05,S005,Bangalore,P012,Electronics,18,424.11,7633.98,70,10,Yes,No,31.4
2024-01-05,S005,Bangalore,P003,Electronics,21,551.12,11573.52,397,20,Yes,No,21.9
2024-01-05,S005,Bangalore,P007,Grocery,18,1339.23,24106.14,243,15,Yes,No,24.9
2024-01-05,S005,Bangalore,P018,Home Decor,17,1793.81,30494.77,259,20,Yes,No,26.5
2024-01-05,S006,Mumbai,P007,Electronics,20,366.05,7321.0,429,0,Yes,No,28.5
2024-01-05,S006,Mumbai,P003,Fashion,19,1282.79,24373.01,191,5,Yes,No,31.0
2024-01-05,S006,Mumbai,P004,Fashion,17,1081.49,18385.33,98,20,Yes,No,20.1
2024-01-05,S006,Mumbai,P011,Grocery,16,305.25,4884.0,139,5,Yes,Yes,28.3
2024-01-05,S006,Mumbai,P020,Home Decor,19,853.91,16224.29,359,20,No,No,36.8
2024-01-05,S006,Mumbai,P012,Home Decor,19,1272.43,24176.17,393,10,Yes,No,29.6
2024-01-05,S006,Mumbai,P019,Electronics,26,156.37,4065.62,241,20,Yes,No,32.6
2024-01-05,S006,Mumbai,P005,Sports,17,901.47,15324.99,381,20,No,No,35.9
2024-01-05,S006,Mumbai,P001,Sports,22,1381.75,30398.5,466,5,No,No,34.8
2024-01-05,S006,Mumbai,P015,Home Decor,30,102.97,3089.1,396,15,Yes,No,20.0
2024-01-05,S007,Mumbai,P005,Electronics,16,1620.67,25930.72,469,0,No,Yes,26.6
2024-01-05,S007,Mumbai,P012,Sports,14,1527.24,21381.36,274,0,No,No,27.3
2024-01-05,S007,Mumbai,P010,Electronics,17,884.08,15029.36,334,5,No,No,32.2
2024-01-05,S007,Mumbai,P018,Grocery,18,119.25,2146.5,259,15,No,No,22.5
2024-01-05,S007,Mumbai,P009,Grocery,14,426.51,5971.14,204,0,Yes,No,33.3
2024-01-05,S007,Mumbai,P007,Fashion,20,1983.4,39668.0,307,15,Yes,Yes,20.2
2024-01-05,S007,Mumbai,P016,Grocery,19,1023.4,19444.6,350,10,No,Yes,27.2
2024-01-05,S007,Mumbai,P019,Electronics,27,510.5,13783.5,458,5,No,Yes,33.1
2024-01-05,S007,Mumbai,P008,Fashion,22,1415.74,31146.28,195,15,Yes,No,27.3
2024-01-05,S007,Mumbai,P011,Electronics,12,1737.31,20847.72,79,5,Yes,No,28.0
2024-01-05,S008,Mumbai,P006,Sports,19,1206.18,22917.42,362,10,No,No,20.5
2024-01-05,S008,Mumbai,P019,Fashion,18,1072.19,19299.42,205,5,No,No,27.7
2024-01-05,S008,Mumbai,P014,Home Decor,18,148.35,2670.3,493,20,No,No,26.8
2024-01-05,S008,Mumbai,P005,Fashion,24,292.39,7017.36,113,5,Yes,No,30.9
2024-01-05,S008,Mumbai,P001,Grocery,18,1977.27,35590.86,370,15,No,No,21.9
2024-01-05,S008,Mumbai,P003,Electronics,20,288.67,5773.4,479,10,Yes,Yes,20.6
2024-01-05,S008,Mumbai,P004,Fashion,18,144.37,2598.66,364,15,Yes,No,22.6
2024-01-05,S008,Mumbai,P016,Fashion,20,1687.41,33748.2,86,0,Yes,No,37.2
2024-01-05,S008,Mumbai,P013,Home Decor,17,1245.59,21175.03,250,10,Yes,No,37.7
2024-01-05,S008,Mumbai,P017,Fashion,18,746.74,13441.32,117,0,No,No,37.6
2024-01-05,S009,Bangalore,P018,Grocery,20,419.84,8396.8,358,10,No,No,35.0
2024-01-05,S009,Bangalore,P004,Fashion,19,592.74,11262.06,100,20,No,No,23.2
2024-01-05,S009,Bangalore,P020,Home Decor,20,546.57,10931.4,188,15,Yes,No,30.0
2024-01-05,S009,Bangalore,P009,Grocery,18,364.47,6560.46,446,15,Yes,No,31.3
2024-01-05,S009,Bangalore,P016,Sports,20,1988.31,39766.2,301,15,No,Yes,25.4
2024-01-05,S009,Bangalore,P013,Grocery,18,976.75,17581.5,390,10,Yes,No,22.7
2024-01-05,S009,Bangalore,P006,Home Decor,25,1823.19,45579.75,113,0,Yes,No,30.7
2024-01-05,S009,Bangalore,P002,Grocery,21,971.09,20392.89,295,0,Yes,No,22.4
2024-01-05,S009,Bangalore,P001,Grocery,24,1609.0,38616.0,69,0,Yes,No,28.4
2024-01-05,S009,Bangalore,P007,Fashion,30,277.98,8339.4,357,0,Yes,No,35.5
2024-01-05,S010,Mumbai,P009,Sports,21,642.99,13502.79,466,20,Yes,No,30.1
2024-01-05,S010,Mumbai,P016,Sports,19,1845.6,35066.4,291,20,No,No,33.1
2024-01-05,S010,Mumbai,P014,Sports,27,942.57,25449.39,224,10,Yes,No,33.8
2024-01-05,S010,Mumbai,P017,Home Decor,16,1722.53,27560.48,386,20,Yes,No,31.5
2024-01-05,S010,Mumbai,P013,Grocery,17,692.61,11774.37,372,10,Yes,No,28.1
2024-01-05,S010,Mumbai,P001,Fashion,20,1860.13,37202.6,257,0,No,No,33.7
2024-01-05,S010,Mumbai,P011,Sports,28,1756.89,49192.92,443,5,No,No,22.4
2024-01-05,S010,Mumbai,P010,Sports,17,1628.43,27683.31,201,15,No,No,33.2
2024-01-05,S010,Mumbai,P012,Electronics,20,1982.04,39640.8,419,20,Yes,No,32.2
2024-01-05,S010,Mumbai,P018,Fashion,25,127.2,3180.0,114,10,No,No,26.2
2024-01-06,S001,Delhi,P002,Sports,22,110.77,2436.94,185,10,No,No,33.8
2024-01-06,S001,Delhi,P003,Home Decor,22,1707.25,37559.5,243,10,No,No,21.9
2024-01-06,S001,Delhi,P008,Sports,19,632.64,12020.16,309,5,No,No,27.3
2024-01-06,S001,Delhi,P012,Grocery,11,310.9,3419.9,237,10,No,No,30.4
2024-01-06,S001,Delhi,P017,Fashion,23,291.79,6711.17,407,10,Yes,No,25.4
2024-01-06,S001,Delhi,P007,Electronics,12,1609.58,19314.96,193,15,Yes,No,28.6
2024-01-06,S001,Delhi,P019,Grocery,14,1367.02,19138.28,464,20,No,No,24.2
2024-01-06,S001,Delhi,P011,Fashion,17,1865.53,31714.01,431,10,Yes,No,24.8
2024-01-06,S001,Delhi,P020,Electronics,25,516.62,12915.5,318,0,No,No,30.9
2024-01-06,S001,Delhi,P013,Sports,18,333.55,6003.9,386,10,Yes,No,33.0
2024-01-06,S002,Delhi,P016,Sports,26,1660.72,43178.72,103,0,No,No,21.3
2024-01-06,S002,Delhi,P013,Grocery,22,1456.51,32043.22,102,20,Yes,No,34.5
2024-01-06,S002,Delhi,P001,Fashion,21,371.46,7800.66,313,5,Yes,No,24.9
2024-01-06,S002,Delhi,P019,Grocery,20,354.27,7085.4,403,15,Yes,No,33.0
2024-01-06,S002,Delhi,P005,Electronics,17,295.22,5018.74,290,20,Yes,No,29.2
2024-01-06,S002,Delhi,P018,Sports,10,1443.26,14432.6,392,15,No,No,30.5
2024-01-06,S002,Delhi,P012,Fashion,19,1886.85,35850.15,369,5,No,No,25.7
2024-01-06,S002,Delhi,P015,Home Decor,13,613.75,7978.75,460,5,Yes,No,35.6
2024-01-06,S002,Delhi,P014,Electronics,21,1891.67,39725.07,132,15,Yes,No,36.4
2024-01-06,S002,Delhi,P003,Grocery,13,1038.25,13497.25,466,15,No,Yes,36.7
2024-01-06,S003,Mumbai,P008,Grocery,25,364.32,9108.0,262,20,No,No,32.8
2024-01-06,S003,Mumbai,P015,Grocery,23,300.19,6904.37,260,5,Yes,No,31.6
2024-01-06,S003,Mumbai,P002,Fashion,10,1917.92,19179.2,77,15,No,No,35.6
2024-01-06,S003,Mumbai,P006,Grocery,20,1305.41,26108.2,276,0,No,No,26.7
2024-01-06,S003,Mumbai,P011,Home Decor,19,1715.66,32597.54,65,10,No,No,26.7
2024-01-06,S003,Mumbai,P018,Sports,26,1330.66,34597.16,149,5,Yes,No,32.2
2024-01-06,S003,Mumbai,P001,Electronics,21,359.54,7550.34,312,15,No,No,22.3
2024-01-06,S003,Mumbai,P007,Sports,20,262.15,5243.0,284,10,No,No,26.6
2024-01-06,S003,Mumbai,P014,Electronics,11,1080.14,11881.54,93,20,Yes,No,21.8
2024-01-06,S003,Mumbai,P020,Sports,23,1831.03,42113.69,307,5,No,No,20.3
2024-01-06,S004,Delhi,P008,Sports,14,1036.44,14510.16,160,10,Yes,No,25.9
2024-01-06,S004,Delhi,P011,Sports,27,1477.23,39885.21,458,20,No,No,37.3
2024-01-06,S004,Delhi,P016,Electronics,20,692.54,13850.8,205,10,No,No,24.8
2024-01-06,S004,Delhi,P013,Electronics,16,1728.55,27656.8,230,5,No,No,21.4
2024-01-06,S004,Delhi,P017,Home Decor,18,445.3,8015.4,440,15,No,Yes,20.3
2024-01-06,S004,Delhi,P012,Fashion,17,1084.13,18430.21,293,0,Yes,No,31.6
2024-01-06,S004,Delhi,P002,Fashion,21,1359.71,28553.91,184,10,No,No,35.8
2024-01-06,S004,Delhi,P004,Electronics,22,1676.55,36884.1,266,0,No,No,25.2
2024-01-06,S004,Delhi,P009,Sports,16,1808.96,28943.36,462,10,Yes,No,24.1
2024-01-06,S004,Delhi,P005,Grocery,16,1520.14,24322.24,477,0,No,No,21.0
2024-01-06,S005,Bangalore,P008,Home Decor,12,528.22,6338.64,248,10,Yes,No,22.5
2024-01-06,S005,Bangalore,P013,Fashion,22,1198.77,26372.94,316,10,No,No,37.7
2024-01-06,S005,Bangalore,P004,Sports,20,411.37,8227.4,370,5,Yes,No,26.2
2024-01-06,S005,Bangalore,P010,Fashion,28,992.98,27803.44,96,10,No,No,21.1
2024-01-06,S005,Bangalore,P020,Sports,23,1868.15,42967.45,133,0,No,No,31.4
2024-01-06,S005,Bangalore,P015,Sports,19,1920.07,36481.33,460,10,No,No,33.7
2024-01-06,S005,Bangalore,P007,Grocery,18,1928.39,34711.02,439,15,No,Yes,24.9
2024-01-06,S005,Bangalore,P017,Sports,24,1138.5,27324.0,446,10,No,No,28.3
2024-01-06,S005,Bangalore,P003,Electronics,21,1014.53,21305.13,284,20,Yes,No,32.1
2024-01-06,S005,Bangalore,P011,Home Decor,20,1352.32,27046.4,218,5,No,No,23.5
2024-01-06,S006,Hyderabad,P006,Home Decor,21,930.29,19536.09,68,5,No,No,23.2
2024-01-06,S006,Hyderabad,P020,Grocery,16,126.96,2031.36,157,10,Yes,No,34.3
2024-01-06,S006,Hyderabad,P016,Sports,31,1956.89,60663.59,296,10,Yes,No,27.1
2024-01-06,S006,Hyderabad,P001,Sports,25,689.0,17225.0,143,5,No,No,31.5
2024-01-06,S006,Hyderabad,P005,Home Decor,22,1173.66,25820.52,391,5,No,No,35.4
2024-01-06,S006,Hyderabad,P002,Home Decor,21,1590.4,33398.4,205,20,No,No,24.1
2024-01-06,S006,Hyderabad,P011,Sports,22,711.17,15645.74,371,15,No,No,29.3
2024-01-06,S006,Hyderabad,P013,Fashion,24,567.03,13608.72,398,15,Yes,No,28.7
2024-01-06,S006,Hyderabad,P019,Grocery,22,648.88,14275.36,297,20,No,No,37.8
2024-01-06,S006,Hyderabad,P009,Sports,30,1074.17,32225.1,376,20,No,No,26.7
2024-01-06,S007,Delhi,P007,Sports,18,1845.01,33210.18,162,0,Yes,No,28.0
2024-01-06,S007,Delhi,P008,Electronics,17,1985.64,33755.88,398,20,Yes,No,30.2
2024-01-06,S007,Delhi,P011,Grocery,18,556.76,10021.68,107,0,Yes,No,35.8
2024-01-06,S007,Delhi,P017,Electronics,35,1695.65,59347.75,90,0,Yes,No,20.7
2024-01-06,S007,Delhi,P012,Home Decor,8,1746.86,13974.88,286,10,Yes,No,24.0
2024-01-06,S007,Delhi,P010,Electronics,19,1170.32,22236.08,198,10,No,Yes,29.3
2024-01-06,S007,Delhi,P009,Electronics,24,770.8,18499.2,352,5,Yes,No,36.3
2024-01-06,S007,Delhi,P013,Sports,25,1549.91,38747.75,328,0,Yes,No,28.6
2024-01-06,S007,Delhi,P015,Sports,20,1223.15,24463.0,90,5,No,No,25.3
2024-01-06,S007,Delhi,P002,Sports,21,1308.48,27478.08,373,20,No,No,25.3
2024-01-06,S008,Chennai,P009,Fashion,26,280.6,7295.6,332,15,No,No,35.0
2024-01-06,S008,Chennai,P011,Home Decor,18,1565.13,28172.34,53,15,Yes,No,22.7
2024-01-06,S008,Chennai,P002,Grocery,26,636.7,16554.2,328,15,Yes,No,36.8
2024-01-06,S008,Chennai,P001,Sports,18,1110.84,19995.12,298,15,Yes,No,21.1
